obs,date,year,month,day,start_time,end_time,locality,site,bar,station,transect,counter,tran_length,count_live,count_dead,treatment,pass
5016,11/13/2019,2019,11,13,16:35,16:50,LC,I,23,LCI23,1,sb,19.5,30,3,control,1
5017,11/13/2019,2019,11,13,16:35,16:50,LC,I,23,LCI23,1,ec,2.5,43,8,control,2
5018,11/13/2019,2019,11,13,16:35,16:50,LC,I,23,LCI23,1,ec,5,57,7,control,2
5019,11/13/2019,2019,11,13,16:35,16:50,LC,I,23,LCI23,1,ec,7.5,68,9,control,2
5020,11/13/2019,2019,11,13,16:35,16:50,LC,I,23,LCI23,1,ec,10,36,5,control,2
5021,11/13/2019,2019,11,13,16:35,16:50,LC,I,23,LCI23,1,jh,12.5,62,8,control,2
5022,11/13/2019,2019,11,13,16:35,16:50,LC,I,23,LCI23,1,jh,15,57,12,control,2
5023,11/13/2019,2019,11,13,16:35,16:50,LC,I,23,LCI23,1,jh,17.5,61,6,control,2
5024,11/13/2019,2019,11,13,16:35,16:50,LC,I,23,LCI23,1,jh,19.5,22,0,control,2
5025,11/13/2019,2019,11,13,15:40,16:10,LC,I,24,LCI24,1,ec,2.5,96,20,control,1
5026,11/13/2019,2019,11,13,15:40,16:10,LC,I,24,LCI24,1,ec,5,65,9,control,1
5027,11/13/2019,2019,11,13,15:40,16:10,LC,I,24,LCI24,1,ec,7.5,82,30,control,1
5028,11/13/2019,2019,11,13,15:40,16:10,LC,I,24,LCI24,1,ec,10,76,68,control,1
5029,11/13/2019,2019,11,13,15:40,16:10,LC,I,24,LCI24,1,ec,12.5,11,52,control,1
5030,11/13/2019,2019,11,13,15:40,16:10,LC,I,24,LCI24,1,jh,15,122,49,control,1
5031,11/13/2019,2019,11,13,15:40,16:10,LC,I,24,LCI24,1,jh,17.5,114,26,control,1
5032,11/13/2019,2019,11,13,15:40,16:10,LC,I,24,LCI24,1,jh,20,53,14,control,1
5033,11/13/2019,2019,11,13,15:40,16:10,LC,I,24,LCI24,1,jh,22.5,61,15,control,1
5034,11/13/2019,2019,11,13,15:40,16:10,LC,I,24,LCI24,1,jh,25,54,11,control,1
5035,11/13/2019,2019,11,13,15:40,16:10,LC,I,24,LCI24,1,jh,27.5,29,7,control,1
5036,11/13/2019,2019,11,13,15:40,16:10,LC,I,24,LCI24,1,jh,28.7,12,0,control,1
5037,11/13/2019,2019,11,13,15:40,16:10,LC,I,24,LCI24,1,jh,2.5,104,18,control,2
5038,11/13/2019,2019,11,13,15:40,16:10,LC,I,24,LCI24,1,jh,5,117,13,control,2
5039,11/13/2019,2019,11,13,15:40,16:10,LC,I,24,LCI24,1,jh,7.5,75,25,control,2
5040,11/13/2019,2019,11,13,15:40,16:10,LC,I,24,LCI24,1,at,10,110,45,control,2
5041,11/13/2019,2019,11,13,15:40,16:10,LC,I,24,LCI24,1,at,12.5,8,36,control,2
5042,11/13/2019,2019,11,13,15:40,16:10,LC,I,24,LCI24,1,at,15,67,28,control,2
5043,11/13/2019,2019,11,13,15:40,16:10,LC,I,24,LCI24,1,at,17.5,95,25,control,2
5044,11/13/2019,2019,11,13,15:40,16:10,LC,I,24,LCI24,1,at,20,51,12,control,2
5045,11/13/2019,2019,11,13,15:40,16:10,LC,I,24,LCI24,1,at,22.5,55,9,control,2
5046,11/13/2019,2019,11,13,15:40,16:10,LC,I,24,LCI24,1,at,25,43,6,control,2
5047,11/13/2019,2019,11,13,15:40,16:10,LC,I,24,LCI24,1,at,27.5,13,5,control,2
5048,11/13/2019,2019,11,13,15:40,16:10,LC,I,24,LCI24,1,at,28.7,9,1,control,2
5049,11/13/2019,2019,11,13,13:00,13:20,LC,O,11B,LCO11B,1,ec,2.5,49,0,rocks,1
5050,11/13/2019,2019,11,13,13:00,13:20,LC,O,11B,LCO11B,1,ec,5,14,0,rocks,1
5051,11/13/2019,2019,11,13,13:00,13:20,LC,O,11B,LCO11B,1,ec,7.5,18,2,rocks,1
5052,11/13/2019,2019,11,13,13:00,13:20,LC,O,11B,LCO11B,1,ec,10,49,1,rocks,1
5053,11/13/2019,2019,11,13,13:00,13:20,LC,O,11B,LCO11B,1,ec,12.5,63,3,rocks,1
5054,11/13/2019,2019,11,13,13:00,13:20,LC,O,11B,LCO11B,1,ec,15,20,0,rocks,1
5055,11/13/2019,2019,11,13,13:00,13:20,LC,O,11B,LCO11B,1,sb,17.5,19,1,rocks,1
5056,11/13/2019,2019,11,13,13:00,13:20,LC,O,11B,LCO11B,1,sb,20,50,1,rocks,1
5057,11/13/2019,2019,11,13,13:00,13:20,LC,O,11B,LCO11B,1,sb,21.8,35,0,rocks,1
5058,11/13/2019,2019,11,13,13:00,13:15,LC,O,11B,LCO11B,2,jh,2.5,146,12,rocks,1
5059,11/13/2019,2019,11,13,13:00,13:15,LC,O,11B,LCO11B,2,jh,5,54,2,rocks,1
5060,11/13/2019,2019,11,13,13:00,13:15,LC,O,11B,LCO11B,2,jh,7.5,100,0,rocks,1
5061,11/13/2019,2019,11,13,13:00,13:15,LC,O,11B,LCO11B,2,jh,10,36,1,rocks,1
5062,11/13/2019,2019,11,13,13:00,13:15,LC,O,11B,LCO11B,2,at,12.5,65,2,rocks,1
5063,11/13/2019,2019,11,13,13:00,13:15,LC,O,11B,LCO11B,2,at,15,55,0,rocks,1
5064,11/13/2019,2019,11,13,13:00,13:15,LC,O,11B,LCO11B,2,at,17.5,58,0,rocks,1
5065,11/13/2019,2019,11,13,13:00,13:15,LC,O,11B,LCO11B,2,at,20,42,0,rocks,1
5066,11/13/2019,2019,11,13,13:00,13:15,LC,O,11B,LCO11B,2,at,22.2,45,2,rocks,1
5067,11/13/2019,2019,11,13,13:25,13:40,LC,O,11B,LCO11B,3,jh,2.5,122,2,rocks,1
5068,11/13/2019,2019,11,13,13:25,13:40,LC,O,11B,LCO11B,3,jh,5,97,0,rocks,1
5069,11/13/2019,2019,11,13,13:25,13:40,LC,O,11B,LCO11B,3,jh,7.5,77,1,rocks,1
5070,11/13/2019,2019,11,13,13:25,13:40,LC,O,11B,LCO11B,3,ec,10,143,5,rocks,1
5071,11/13/2019,2019,11,13,13:25,13:40,LC,O,11B,LCO11B,3,ec,12.5,48,0,rocks,1
5072,11/13/2019,2019,11,13,13:25,13:40,LC,O,11B,LCO11B,3,at,15,60,0,rocks,1
5073,11/13/2019,2019,11,13,13:25,13:40,LC,O,11B,LCO11B,3,at,17.5,104,1,rocks,1
5074,11/13/2019,2019,11,13,13:25,13:40,LC,O,11B,LCO11B,3,at,20,160,2,rocks,1
5075,11/13/2019,2019,11,13,13:25,13:40,LC,O,11B,LCO11B,3,at,21.7,60,0,rocks,1
5076,11/13/2019,2019,11,13,15:00,15:10,LC,O,12,LCO12,1,jh,2.5,47,0,rocks,1
5077,11/13/2019,2019,11,13,15:00,15:10,LC,O,12,LCO12,1,ec,5,25,1,rocks,1
5078,11/13/2019,2019,11,13,15:00,15:10,LC,O,12,LCO12,1,jh,7.5,14,0,rocks,1
5079,11/13/2019,2019,11,13,15:00,15:10,LC,O,12,LCO12,1,jh,10,6,0,rocks,1
5080,11/13/2019,2019,11,13,15:00,15:10,LC,O,12,LCO12,1,jh,12.5,0,0,rocks,1
5081,11/13/2019,2019,11,13,15:00,15:10,LC,O,12,LCO12,1,jh,15,0,0,rocks,1
5082,11/13/2019,2019,11,13,15:00,15:10,LC,O,12,LCO12,1,jh,17.5,0,1,rocks,1
5083,11/13/2019,2019,11,13,15:00,15:10,LC,O,12,LCO12,1,jh,20,2,0,rocks,1
5084,11/13/2019,2019,11,13,15:00,15:10,LC,O,12,LCO12,1,jh,21.7,0,0,rocks,1
5085,11/13/2019,2019,11,13,14:30,14:55,LC,O,12,LCO12,2,ec,2.5,16,0,rocks,1
5086,11/13/2019,2019,11,13,14:30,14:55,LC,O,12,LCO12,2,at,5,39,0,rocks,1
5087,11/13/2019,2019,11,13,14:30,14:55,LC,O,12,LCO12,2,at,7.5,56,2,rocks,1
5088,11/13/2019,2019,11,13,14:30,14:55,LC,O,12,LCO12,2,at,10,48,0,rocks,1
5089,11/13/2019,2019,11,13,14:30,14:55,LC,O,12,LCO12,2,at,12.5,20,0,rocks,1
5090,11/13/2019,2019,11,13,14:30,14:55,LC,O,12,LCO12,2,at,15,34,0,rocks,1
5091,11/13/2019,2019,11,13,14:30,14:55,LC,O,12,LCO12,2,at,17.5,51,1,rocks,1
5092,11/13/2019,2019,11,13,14:30,14:55,LC,O,12,LCO12,2,at,20,73,0,rocks,1
5093,11/13/2019,2019,11,13,14:30,14:55,LC,O,12,LCO12,2,at,22.3,34,0,rocks,1
5094,11/13/2019,2019,11,13,14:30,14:45,LC,O,12,LCO12,3,jh,2.5,42,0,rocks,1
5095,11/13/2019,2019,11,13,14:30,14:45,LC,O,12,LCO12,3,jh,5,26,1,rocks,1
5096,11/13/2019,2019,11,13,14:30,14:45,LC,O,12,LCO12,3,jh,7.5,15,0,rocks,1
5097,11/13/2019,2019,11,13,14:30,14:45,LC,O,12,LCO12,3,jh,10,33,0,rocks,1
5098,11/13/2019,2019,11,13,14:30,14:45,LC,O,12,LCO12,3,jh,12.5,48,0,rocks,1
5099,11/13/2019,2019,11,13,14:30,14:45,LC,O,12,LCO12,3,jh,15,7,0,rocks,1
5100,11/13/2019,2019,11,13,14:30,14:45,LC,O,12,LCO12,3,ec,17.5,16,0,rocks,1
5101,11/13/2019,2019,11,13,14:30,14:45,LC,O,12,LCO12,3,ec,20,51,0,rocks,1
5102,11/13/2019,2019,11,13,14:30,14:45,LC,O,12,LCO12,3,ec,21.8,64,0,rocks,1
5103,11/13/2019,2019,11,13,14:00,14:25,LC,O,12,LCO12,4,ec,2.5,10,1,rocks,1
5104,11/13/2019,2019,11,13,14:00,14:25,LC,O,12,LCO12,4,at,5,27,1,rocks,1
5105,11/13/2019,2019,11,13,14:00,14:25,LC,O,12,LCO12,4,at,7.5,24,0,rocks,1
5106,11/13/2019,2019,11,13,14:00,14:25,LC,O,12,LCO12,4,at,10,63,1,rocks,1
5107,11/13/2019,2019,11,13,14:00,14:25,LC,O,12,LCO12,4,at,12.5,20,0,rocks,1
5108,11/13/2019,2019,11,13,14:00,14:25,LC,O,12,LCO12,4,at,15,18,0,rocks,1
5109,11/13/2019,2019,11,13,14:00,14:25,LC,O,12,LCO12,4,at,17.5,38,1,rocks,1
5110,11/13/2019,2019,11,13,14:00,14:25,LC,O,12,LCO12,4,at,20,44,1,rocks,1
5111,11/13/2019,2019,11,13,14:00,14:25,LC,O,12,LCO12,4,at,22.4,48,0,rocks,1
5112,11/13/2019,2019,11,13,14:00,14:20,LC,O,12,LCO12,5,ec,2.5,74,3,rocks,1
5113,11/13/2019,2019,11,13,14:00,14:20,LC,O,12,LCO12,5,ec,5,8,0,rocks,1
5114,11/13/2019,2019,11,13,14:00,14:20,LC,O,12,LCO12,5,ec,7.5,11,0,rocks,1
5115,11/13/2019,2019,11,13,14:00,14:20,LC,O,12,LCO12,5,ec,10,41,2,rocks,1
5116,11/13/2019,2019,11,13,14:00,14:20,LC,O,12,LCO12,5,ec,12.5,43,0,rocks,1
5117,11/13/2019,2019,11,13,14:00,14:20,LC,O,12,LCO12,5,ec,15,49,1,rocks,1
5118,11/13/2019,2019,11,13,14:00,14:20,LC,O,12,LCO12,5,ec,17.5,21,0,rocks,1
5119,11/13/2019,2019,11,13,14:00,14:20,LC,O,12,LCO12,5,ec,20,20,0,rocks,1
5120,11/13/2019,2019,11,13,14:00,14:20,LC,O,12,LCO12,5,ec,21.4,28,0,rocks,1
5121,11/14/2019,2019,11,14,15:10,15:25,LC,I,14,LCI14,2,at,2.5,3,0,control,1
5122,11/14/2019,2019,11,14,15:10,15:25,LC,I,14,LCI14,2,at,5,29,6,control,1
5123,11/14/2019,2019,11,14,15:10,15:25,LC,I,14,LCI14,2,at,7.5,72,14,control,1
5124,11/14/2019,2019,11,14,15:10,15:25,LC,I,14,LCI14,2,at,10,111,27,control,1
5125,11/14/2019,2019,11,14,15:10,15:25,LC,I,14,LCI14,2,at,12.5,179,27,control,1
5126,11/14/2019,2019,11,14,15:10,15:25,LC,I,14,LCI14,2,ec,15,159,19,control,1
5127,11/14/2019,2019,11,14,15:10,15:25,LC,I,14,LCI14,2,ec,17.5,102,15,control,1
5128,11/14/2019,2019,11,14,15:10,15:25,LC,I,14,LCI14,2,jh,20,157,39,control,1
5129,11/14/2019,2019,11,14,15:10,15:25,LC,I,14,LCI14,2,jh,22.5,122,23,control,1
5130,11/14/2019,2019,11,14,15:10,15:25,LC,I,14,LCI14,2,jh,23.8,0,0,control,1
5131,11/14/2019,2019,11,14,14:35,14:50,LC,N,3,LCN3,2,jh,2.5,10,2,control,1
5132,11/14/2019,2019,11,14,14:35,14:50,LC,N,3,LCN3,2,jh,5,14,2,control,1
5133,11/14/2019,2019,11,14,14:35,14:50,LC,N,3,LCN3,2,jh,7.5,4,1,control,1
5134,11/14/2019,2019,11,14,14:35,14:50,LC,N,3,LCN3,2,jh,10,29,2,control,1
5135,11/14/2019,2019,11,14,14:35,14:50,LC,N,3,LCN3,2,ec,12.5,11,5,control,1
5136,11/14/2019,2019,11,14,14:35,14:50,LC,N,3,LCN3,2,ec,15,0,0,control,1
5137,11/14/2019,2019,11,14,14:35,14:50,LC,N,3,LCN3,2,ec,17.5,0,0,control,1
5138,11/14/2019,2019,11,14,14:35,14:50,LC,N,3,LCN3,2,ec,20,0,0,control,1
5139,11/14/2019,2019,11,14,14:35,14:50,LC,N,3,LCN3,2,ec,22.5,0,0,control,1
5140,11/14/2019,2019,11,14,14:35,14:50,LC,N,3,LCN3,2,ec,25,0,0,control,1
5141,11/14/2019,2019,11,14,14:35,14:50,LC,N,3,LCN3,2,ec,27.5,0,0,control,1
5142,11/14/2019,2019,11,14,14:35,14:50,LC,N,3,LCN3,2,ec,28.8,3,1,control,1
5143,11/14/2019,2019,11,14,14:35,14:50,LC,N,3,LCN3,3,at,2.5,6,0,control,1
5144,11/14/2019,2019,11,14,14:35,14:50,LC,N,3,LCN3,3,at,5,0,0,control,1
5145,11/14/2019,2019,11,14,14:35,14:50,LC,N,3,LCN3,3,at,7.5,0,1,control,1
5146,11/14/2019,2019,11,14,14:35,14:50,LC,N,3,LCN3,3,at,10,8,0,control,1
5147,11/14/2019,2019,11,14,14:35,14:50,LC,N,3,LCN3,3,at,12.5,3,1,control,1
5148,11/14/2019,2019,11,14,14:35,14:50,LC,N,3,LCN3,3,jh,15,7,2,control,1
5149,11/14/2019,2019,11,14,14:35,14:50,LC,N,3,LCN3,3,jh,17.5,11,0,control,1
5150,11/14/2019,2019,11,14,14:35,14:50,LC,N,3,LCN3,3,jh,20,16,2,control,1
5151,11/14/2019,2019,11,14,14:35,14:50,LC,N,3,LCN3,3,jh,22.5,8,0,control,1
5152,11/14/2019,2019,11,14,14:35,14:50,LC,N,3,LCN3,3,jh,25,7,0,control,1
5153,11/14/2019,2019,11,14,14:35,14:50,LC,N,3,LCN3,3,jh,27.5,5,0,control,1
5154,11/14/2019,2019,11,14,14:35,14:50,LC,N,3,LCN3,3,jh,30,0,0,control,1
5155,11/14/2019,2019,11,14,14:35,14:50,LC,N,3,LCN3,3,jh,30.6,7,1,control,1
5156,11/14/2019,2019,11,14,13:00,13:20,LC,O,16,LCO16,4,ec,2.5,50,0,rocks,1
5157,11/14/2019,2019,11,14,13:00,13:20,LC,O,16,LCO16,4,ec,5,8,1,rocks,1
5158,11/14/2019,2019,11,14,13:00,13:20,LC,O,16,LCO16,4,ec,7.5,67,1,rocks,1
5159,11/14/2019,2019,11,14,13:00,13:20,LC,O,16,LCO16,4,ec,10,38,0,rocks,1
5160,11/14/2019,2019,11,14,13:00,13:20,LC,O,16,LCO16,4,jh,12.5,15,2,rocks,1
5161,11/14/2019,2019,11,14,13:00,13:20,LC,O,16,LCO16,4,jh,15,18,1,rocks,1
5162,11/14/2019,2019,11,14,13:00,13:20,LC,O,16,LCO16,4,jh,17.5,42,0,rocks,1
5163,11/14/2019,2019,11,14,13:00,13:20,LC,O,16,LCO16,4,jh,20,11,4,rocks,1
5164,11/14/2019,2019,11,14,13:00,13:20,LC,O,16,LCO16,4,jh,21.1,0,0,rocks,1
5165,11/14/2019,2019,11,14,13:00,13:25,LC,O,16,LCO16,5,at,2.5,17,1,rocks,1
5166,11/14/2019,2019,11,14,13:00,13:25,LC,O,16,LCO16,5,at,5,28,1,rocks,1
5167,11/14/2019,2019,11,14,13:00,13:25,LC,O,16,LCO16,5,at,7.5,22,2,rocks,1
5168,11/14/2019,2019,11,14,13:00,13:25,LC,O,16,LCO16,5,at,10,26,0,rocks,1
5169,11/14/2019,2019,11,14,13:00,13:25,LC,O,16,LCO16,5,at,12.5,29,0,rocks,1
5170,11/14/2019,2019,11,14,13:00,13:25,LC,O,16,LCO16,5,jh,15,82,2,rocks,1
5171,11/14/2019,2019,11,14,13:00,13:25,LC,O,16,LCO16,5,jh,17.5,34,0,rocks,1
5172,11/14/2019,2019,11,14,13:00,13:25,LC,O,16,LCO16,5,jh,20,7,0,rocks,1
5173,11/14/2019,2019,11,14,13:00,13:25,LC,O,16,LCO16,5,jh,20.7,5,2,rocks,1
5174,11/14/2019,2019,11,14,13:30,14:05,LC,O,16,LCO16,6,at,2.5,55,0,rocks,1
5175,11/14/2019,2019,11,14,13:30,14:05,LC,O,16,LCO16,6,at,5,70,0,rocks,1
5176,11/14/2019,2019,11,14,13:30,14:05,LC,O,16,LCO16,6,at,7.5,34,0,rocks,1
5177,11/14/2019,2019,11,14,13:30,14:05,LC,O,16,LCO16,6,at,10,76,2,rocks,1
5178,11/14/2019,2019,11,14,13:30,14:05,LC,O,16,LCO16,6,at,12.5,39,0,rocks,1
5179,11/14/2019,2019,11,14,13:30,14:05,LC,O,16,LCO16,6,at,15,29,3,rocks,1
5180,11/14/2019,2019,11,14,13:30,14:05,LC,O,16,LCO16,6,at,17.5,28,1,rocks,1
5181,11/14/2019,2019,11,14,13:30,14:05,LC,O,16,LCO16,6,at,20,26,2,rocks,1
5182,11/14/2019,2019,11,14,13:30,14:05,LC,O,16,LCO16,6,at,21,21,1,rocks,1
5183,11/14/2019,2019,11,14,13:30,14:05,LC,O,16,LCO16,6,jh,2.5,53,0,rocks,2
5184,11/14/2019,2019,11,14,13:30,14:05,LC,O,16,LCO16,6,jh,5,44,1,rocks,2
5185,11/14/2019,2019,11,14,13:30,14:05,LC,O,16,LCO16,6,jh,7.5,46,0,rocks,2
5186,11/14/2019,2019,11,14,13:30,14:05,LC,O,16,LCO16,6,jh,10,78,0,rocks,2
5187,11/14/2019,2019,11,14,13:30,14:05,LC,O,16,LCO16,6,jh,12.5,34,0,rocks,2
5188,11/14/2019,2019,11,14,13:30,14:05,LC,O,16,LCO16,6,jh,15,33,2,rocks,2
5189,11/14/2019,2019,11,14,13:30,14:05,LC,O,16,LCO16,6,jh,17.5,18,2,rocks,2
5190,11/14/2019,2019,11,14,13:30,14:05,LC,O,16,LCO16,6,jh,20,19,1,rocks,2
5191,11/14/2019,2019,11,14,13:30,14:05,LC,O,16,LCO16,6,jh,21,29,1,rocks,2
5192,11/14/2019,2019,11,14,13:30,14:05,LC,O,16,LCO16,7,ec,2.5,130,2,rocks,1
5193,11/14/2019,2019,11,14,13:30,14:05,LC,O,16,LCO16,7,ec,5,35,1,rocks,1
5194,11/14/2019,2019,11,14,13:30,14:05,LC,O,16,LCO16,7,ec,7.5,45,1,rocks,1
5195,11/14/2019,2019,11,14,13:30,14:05,LC,O,16,LCO16,7,ec,10,80,2,rocks,1
5196,11/14/2019,2019,11,14,13:30,14:05,LC,O,16,LCO16,7,ec,12.5,38,1,rocks,1
5197,11/14/2019,2019,11,14,13:30,14:05,LC,O,16,LCO16,7,ec,15,19,0,rocks,1
5198,11/14/2019,2019,11,14,13:30,14:05,LC,O,16,LCO16,7,ec,17.5,40,2,rocks,1
5199,11/14/2019,2019,11,14,13:30,14:05,LC,O,16,LCO16,7,ec,20,42,0,rocks,1
5200,11/14/2019,2019,11,14,13:30,14:05,LC,O,16,LCO16,7,ec,20.3,14,0,rocks,1
5201,11/14/2019,2019,11,14,13:30,14:05,LC,O,16,LCO16,7,at,2.5,71,1,rocks,2
5202,11/14/2019,2019,11,14,13:30,14:05,LC,O,16,LCO16,7,at,5,32,0,rocks,2
5203,11/14/2019,2019,11,14,13:30,14:05,LC,O,16,LCO16,7,at,7.5,12,1,rocks,2
5204,11/14/2019,2019,11,14,13:30,14:05,LC,O,16,LCO16,7,at,10,70,1,rocks,2
5205,11/14/2019,2019,11,14,13:30,14:05,LC,O,16,LCO16,7,at,12.5,46,0,rocks,2
5206,11/14/2019,2019,11,14,13:30,14:05,LC,O,16,LCO16,7,at,15,20,0,rocks,2
5207,11/14/2019,2019,11,14,13:30,14:05,LC,O,16,LCO16,7,sb,17.5,37,0,rocks,2
5208,11/14/2019,2019,11,14,13:30,14:05,LC,O,16,LCO16,7,sb,20,34,0,rocks,2
5209,11/14/2019,2019,11,14,13:30,14:05,LC,O,16,LCO16,7,sb,20.3,11,0,rocks,2
5210,11/15/2019,2019,11,15,13:40,14:10,LT,I,8,LTI8,1,at,2.5,153,11,control,1
5211,11/15/2019,2019,11,15,13:40,14:10,LT,I,8,LTI8,1,at,5,185,28,control,1
5212,11/15/2019,2019,11,15,13:40,14:10,LT,I,8,LTI8,1,at,7.5,207,31,control,1
5213,11/15/2019,2019,11,15,13:40,14:10,LT,I,8,LTI8,1,at,10,221,27,control,1
5214,11/15/2019,2019,11,15,13:40,14:10,LT,I,8,LTI8,1,at,12.5,228,42,control,1
5215,11/15/2019,2019,11,15,13:40,14:10,LT,I,8,LTI8,1,ec,15,224,52,control,1
5216,11/15/2019,2019,11,15,13:40,14:10,LT,I,8,LTI8,1,ec,17.5,219,38,control,1
5217,11/15/2019,2019,11,15,13:40,14:10,LT,I,8,LTI8,1,ec,20,301,50,control,1
5218,11/15/2019,2019,11,15,13:40,14:10,LT,I,8,LTI8,1,ec,22.5,280,35,control,1
5219,11/15/2019,2019,11,15,13:40,14:10,LT,I,8,LTI8,1,jh,25,282,51,control,1
5220,11/15/2019,2019,11,15,13:40,14:10,LT,I,8,LTI8,1,jh,27.5,139,22,control,1
5221,11/15/2019,2019,11,15,13:40,14:10,LT,I,8,LTI8,1,jh,30,141,27,control,1
5222,11/15/2019,2019,11,15,13:40,14:10,LT,I,8,LTI8,1,jh,32,203,28,control,1
5223,11/15/2019,2019,11,15,14:30,14:50,LT,I,9,LTI9,1,jh,2.5,52,6,control,1
5224,11/15/2019,2019,11,15,14:30,14:50,LT,I,9,LTI9,1,jh,5,49,2,control,1
5225,11/15/2019,2019,11,15,14:30,14:50,LT,I,9,LTI9,1,jh,7.5,37,1,control,1
5226,11/15/2019,2019,11,15,14:30,14:50,LT,I,9,LTI9,1,jh,10,54,9,control,1
5227,11/15/2019,2019,11,15,14:30,14:50,LT,I,9,LTI9,1,ec,12.5,50,2,control,1
5228,11/15/2019,2019,11,15,14:30,14:50,LT,I,9,LTI9,1,ec,15,55,2,control,1
5229,11/15/2019,2019,11,15,14:30,14:50,LT,I,9,LTI9,1,ec,17.5,78,4,control,1
5230,11/15/2019,2019,11,15,14:30,14:50,LT,I,9,LTI9,1,ec,20,76,3,control,1
5231,11/15/2019,2019,11,15,14:30,14:50,LT,I,9,LTI9,1,ec,22.5,59,3,control,1
5232,11/15/2019,2019,11,15,14:30,14:50,LT,I,9,LTI9,1,at,25,30,1,control,1
5233,11/15/2019,2019,11,15,14:30,14:50,LT,I,9,LTI9,1,at,27.5,38,2,control,1
5234,11/15/2019,2019,11,15,14:30,14:50,LT,I,9,LTI9,1,at,30,60,3,control,1
5235,11/15/2019,2019,11,15,14:30,14:50,LT,I,9,LTI9,1,at,32.5,39,2,control,1
5236,11/15/2019,2019,11,15,14:30,14:50,LT,I,9,LTI9,1,at,35,11,0,control,1
5237,11/15/2019,2019,11,15,14:30,14:50,LT,I,9,LTI9,1,at,37.5,25,0,control,1
5238,11/15/2019,2019,11,15,14:30,14:50,LT,I,9,LTI9,1,at,40,12,0,control,1
5239,11/15/2019,2019,11,15,14:30,14:50,LT,I,9,LTI9,1,at,42.5,25,2,control,1
5240,11/15/2019,2019,11,15,14:30,14:50,LT,I,9,LTI9,1,at,42.8,0,0,control,1
5241,11/15/2019,2019,11,15,15:10,15:30,NN,I,3,NNI3,3,at,2.5,10,0,control,1
5242,11/15/2019,2019,11,15,15:10,15:30,NN,I,3,NNI3,3,at,5,17,2,control,1
5243,11/15/2019,2019,11,15,15:10,15:30,NN,I,3,NNI3,3,at,7.5,10,1,control,1
5244,11/15/2019,2019,11,15,15:10,15:30,NN,I,3,NNI3,3,at,10,33,3,control,1
5245,11/15/2019,2019,11,15,15:10,15:30,NN,I,3,NNI3,3,at,12.5,76,6,control,1
5246,11/15/2019,2019,11,15,15:10,15:30,NN,I,3,NNI3,3,at,15,19,1,control,1
5247,11/15/2019,2019,11,15,15:10,15:30,NN,I,3,NNI3,3,jh,17.5,19,1,control,1
5248,11/15/2019,2019,11,15,15:10,15:30,NN,I,3,NNI3,3,ec,20,40,3,control,1
5249,11/15/2019,2019,11,15,15:10,15:30,NN,I,3,NNI3,3,ec,22.5,39,1,control,1
5250,11/15/2019,2019,11,15,15:10,15:30,NN,I,3,NNI3,3,ec,25,18,1,control,1
5251,11/15/2019,2019,11,15,15:10,15:30,NN,I,3,NNI3,3,ec,27.5,20,1,control,1
5252,11/15/2019,2019,11,15,15:10,15:30,NN,I,3,NNI3,3,ec,30,12,0,control,1
5253,11/15/2019,2019,11,15,15:10,15:30,NN,I,3,NNI3,3,ec,32.5,64,3,control,1
5254,11/15/2019,2019,11,15,15:10,15:30,NN,I,3,NNI3,3,jh,35,42,1,control,1
5255,11/15/2019,2019,11,15,15:10,15:30,NN,I,3,NNI3,3,jh,37.5,20,2,control,1
5256,11/15/2019,2019,11,15,15:10,15:30,NN,I,3,NNI3,3,jh,40,30,3,control,1
5257,11/15/2019,2019,11,15,15:10,15:30,NN,I,3,NNI3,3,jh,42.5,32,0,control,1
5258,11/15/2019,2019,11,15,15:10,15:30,NN,I,3,NNI3,3,jh,43.1,8,0,control,1
5259,11/26/2019,2019,11,26,13:00,13:45,LC,I,3,LCI3,2,tc,2.5,78,4,control,1
5260,11/26/2019,2019,11,26,13:00,13:45,LC,I,3,LCI3,2,tc,5,155,21,control,1
5261,11/26/2019,2019,11,26,13:00,13:45,LC,I,3,LCI3,2,tc,7.5,51,3,control,1
5262,11/26/2019,2019,11,26,13:00,13:45,LC,I,3,LCI3,2,tc,10,257,78,control,1
5263,11/26/2019,2019,11,26,13:00,13:45,LC,I,3,LCI3,2,tc,12.5,246,42,control,1
5264,11/26/2019,2019,11,26,13:00,13:45,LC,I,3,LCI3,2,tc,15,163,24,control,1
5265,11/26/2019,2019,11,26,13:00,13:45,LC,I,3,LCI3,2,tc,17.5,123,23,control,1
5266,11/26/2019,2019,11,26,13:00,13:45,LC,I,3,LCI3,2,tc,20,37,8,control,1
5267,11/26/2019,2019,11,26,13:00,13:45,LC,I,3,LCI3,2,jv,22.5,65,5,control,1
5268,11/26/2019,2019,11,26,13:00,13:45,LC,I,3,LCI3,2,ec,25,47,2,control,1
5269,11/26/2019,2019,11,26,13:00,13:45,LC,I,3,LCI3,2,ec,27.5,32,4,control,1
5270,11/26/2019,2019,11,26,13:00,13:45,LC,I,3,LCI3,2,ec,30,38,7,control,1
5271,11/26/2019,2019,11,26,13:00,13:45,LC,I,3,LCI3,2,ec,32.5,31,21,control,1
5272,11/26/2019,2019,11,26,13:00,13:45,LC,I,3,LCI3,2,tc,35,125,14,control,1
5273,11/26/2019,2019,11,26,13:00,13:45,LC,I,3,LCI3,2,tc,37.5,151,20,control,1
